Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
2001.0,AK,Full-Service Providers,12.12,10.29,7.61,NA,14.37,10.54
2001.0,AL,Full-Service Providers,7.01,6.53,3.79,NA,7.11,5.6
2001.0,AR,Full-Service Providers,7.72,6.19,4.43,NA,6.91,6.05
2001.0,AZ,Full-Service Providers,8.3,7.36,5.24,NA,4.93,7.27
2001.0,CA,Full-Service Providers,12.08,12.41,9.54,NA,8.47,11.41
2001.0,CO,Full-Service Providers,7.47,5.67,4.48,NA,8.36,6.02
2001.0,CT,Full-Service Providers,10.91,9.26,7.62,NA,10.0,9.62
2001.0,DC,Full-Service Providers,7.8,7.47,4.8,NA,5.96,7.42
2001.0,DE,Full-Service Providers,8.61,7.09,4.9,NA,14.17,7.0
2001.0,FL,Full-Service Providers,8.59,7.08,5.18,NA,7.6,7.67
2001.0,GA,Full-Service Providers,7.72,6.61,4.28,NA,8.56,6.39
2001.0,HI,Full-Service Providers,16.34,14.81,11.68,NA,16.81,14.05
2001.0,IA,Full-Service Providers,8.41,6.69,4.18,NA,5.67,6.14
2001.0,ID,Full-Service Providers,6.01,5.13,3.71,NA,4.66,4.92
2001.0,IL,Full-Service Providers,8.71,7.51,4.57,NA,6.48,7.02
2001.0,IN,Full-Service Providers,6.92,5.29,4.11,NA,9.06,5.3
2001.0,KS,Full-Service Providers,7.66,6.2,4.55,NA,8.91,6.24
2001.0,KY,Full-Service Providers,5.58,5.2,3.04,NA,4.53,4.24
2001.0,LA,Full-Service Providers,7.92,7.58,5.58,NA,8.43,6.96
2001.0,MA,Full-Service Providers,12.47,11.77,9.37,NA,15.22,11.6
2001.0,MD,Full-Service Providers,7.66,6.35,4.31,NA,9.58,6.59
2001.0,ME,Full-Service Providers,15.24,12.57,7.32,NA,20.21,11.33
2001.0,MI,Full-Service Providers,8.26,7.54,5.08,NA,10.38,6.98
2001.0,MN,Full-Service Providers,7.61,6.03,4.34,NA,7.43,5.97
2001.0,MO,Full-Service Providers,7.0,5.89,4.39,NA,6.08,6.03
2001.0,MS,Full-Service Providers,7.37,6.94,4.4,NA,8.95,6.26
2001.0,MT,Full-Service Providers,6.88,6.09,4.57,NA,7.47,6.12
2001.0,NC,Full-Service Providers,8.12,6.42,4.61,NA,6.68,6.58
2001.0,ND,Full-Service Providers,6.47,5.99,3.98,NA,3.79,5.48
2001.0,NE,Full-Service Providers,6.5,5.48,3.76,NA,6.51,5.39
2001.0,NH,Full-Service Providers,12.49,10.53,9.11,NA,13.28,10.95
2001.0,NJ,Full-Service Providers,10.22,9.11,8.46,NA,11.17,9.42
2001.0,NM,Full-Service Providers,8.74,7.5,5.45,NA,6.37,7.16
2001.0,NV,Full-Service Providers,9.08,8.45,6.56,NA,6.15,7.86
2001.0,NY,Full-Service Providers,13.99,12.68,5.03,NA,8.56,11.29
2001.0,OH,Full-Service Providers,8.32,8.44,4.24,NA,5.92,6.65
2001.0,OK,Full-Service Providers,7.27,6.35,4.29,NA,5.39,6.1
2001.0,OR,Full-Service Providers,6.29,5.45,4.21,NA,7.33,5.44
2001.0,PA,Full-Service Providers,9.39,8.8,5.78,NA,11.35,7.95
2001.0,RI,Full-Service Providers,12.13,11.81,9.37,NA,-13.91,11.52
2001.0,SC,Full-Service Providers,7.69,6.45,3.86,NA,6.39,5.77
2001.0,SD,Full-Service Providers,7.42,6.55,4.46,NA,3.71,6.35
2001.0,TN,Full-Service Providers,6.32,6.31,4.05,NA,8.83,5.59
2001.0,TX,Full-Service Providers,8.86,7.74,5.29,NA,7.52,7.39
2001.0,UT,Full-Service Providers,6.72,5.58,3.53,NA,4.53,5.21
2001.0,VA,Full-Service Providers,7.79,5.85,4.16,NA,5.16,6.18
2001.0,VT,Full-Service Providers,12.67,11.17,7.89,NA,18.85,10.82
2001.0,WA,Full-Service Providers,5.7,5.45,4.43,NA,4.69,5.27
2001.0,WI,Full-Service Providers,7.9,6.34,4.36,NA,7.7,6.08
2001.0,WV,Full-Service Providers,6.26,5.44,3.74,NA,10.36,5.07
2001.0,WY,Full-Service Providers,6.77,5.41,3.43,NA,5.07,4.46
2001.0,US,Full-Service Providers,8.55,7.84,5.01,NA,7.15,7.25
2001.0,CA,Restructured Retail Service Providers,12.72,6.66,5.41,NA,8.7,6.54
2001.0,CT,Restructured Retail Service Providers,9.45,9.43,0.0,NA,0.0,9.45
2001.0,DC,Restructured Retail Service Providers,6.82,7.39,5.41,NA,6.69,7.32
2001.0,DE,Restructured Retail Service Providers,5.66,5.12,4.4,NA,0.0,4.53
2001.0,IL,Restructured Retail Service Providers,0.0,6.31,5.14,NA,5.97,5.67
2001.0,MA,Restructured Retail Service Providers,13.54,10.76,9.37,NA,17.8,10.82
2001.0,MD,Restructured Retail Service Providers,8.47,6.52,5.29,NA,8.76,6.7
2001.0,ME,Restructured Retail Service Providers,12.73,10.52,7.08,NA,27.69,10.17
2001.0,MI,Restructured Retail Service Providers,0.0,7.01,5.39,NA,0.0,6.04
2001.0,MT,Restructured Retail Service Providers,4.7,4.86,9.85,NA,0.0,8.34
2001.0,NH,Restructured Retail Service Providers,0.0,9.8,0.0,NA,0.0,9.8
2001.0,NJ,Restructured Retail Service Providers,8.58,8.71,7.09,NA,12.68,8.07
2001.0,NY,Restructured Retail Service Providers,15.0,13.55,11.42,NA,11.0,13.3
2001.0,OH,Restructured Retail Service Providers,9.83,8.9,4.49,NA,4.39,6.14
2001.0,PA,Restructured Retail Service Providers,11.98,7.98,5.66,NA,18.27,8.38
2001.0,RI,Restructured Retail Service Providers,0.0,10.49,9.3,NA,20.83,11.0
2001.0,TX,Restructured Retail Service Providers,9.55,8.93,0.93,NA,407.76,6.3
2001.0,VA,Restructured Retail Service Providers,7.47,6.14,4.98,NA,5.64,6.75
2001.0,WA,Restructured Retail Service Providers,0.0,0.0,9.83,NA,0.0,9.83
2001.0,US,Restructured Retail Service Providers,12.08,9.67,6.07,NA,8.47,8.66
2001.0,CA,Energy-Only Providers,13.21,8.02,7.49,NA,10.78,8.21
2001.0,CT,Energy-Only Providers,4.97,5.03,0.0,NA,0.0,4.97
2001.0,DC,Energy-Only Providers,4.42,4.42,4.39,NA,4.42,4.42
2001.0,DE,Energy-Only Providers,3.03,4.06,3.62,NA,0.0,3.7
2001.0,IL,Energy-Only Providers,0.0,4.6,4.18,NA,4.49,4.37
2001.0,MA,Energy-Only Providers,6.7,6.46,5.89,NA,5.04,6.39
2001.0,MD,Energy-Only Providers,5.24,4.66,3.7,NA,4.61,4.51
2001.0,ME,Energy-Only Providers,4.76,5.92,5.02,NA,5.21,5.11
2001.0,MI,Energy-Only Providers,0.0,6.23,4.8,NA,0.0,5.37
2001.0,MT,Energy-Only Providers,2.3,2.64,9.2,NA,0.0,7.21
2001.0,NH,Energy-Only Providers,0.0,6.76,0.0,NA,0.0,6.76
2001.0,NJ,Energy-Only Providers,4.33,4.6,3.62,NA,8.18,4.21
2001.0,NY,Energy-Only Providers,7.03,8.28,7.18,NA,4.52,7.79
2001.0,OH,Energy-Only Providers,3.72,3.81,2.63,NA,3.08,3.03
2001.0,PA,Energy-Only Providers,4.7,4.68,3.78,NA,5.3,4.43
2001.0,RI,Energy-Only Providers,0.0,6.62,6.62,NA,5.42,6.53
2001.0,TX,Energy-Only Providers,5.86,7.35,0.0,NA,401.22,4.74
2001.0,VA,Energy-Only Providers,4.59,4.42,4.52,NA,4.52,4.53
2001.0,WA,Energy-Only Providers,0.0,0.0,6.17,NA,0.0,6.17
2001.0,US,Energy-Only Providers,5.34,6.22,4.69,NA,5.23,5.51
2001.0,CA,Delivery-Only Service,-0.48,-1.35,-2.08,NA,-2.09,-1.67
2001.0,CT,Delivery-Only Service,4.48,4.4,0.0,NA,0.0,4.48
2001.0,DC,Delivery-Only Service,2.4,2.97,1.01,NA,2.27,2.9
2001.0,DE,Delivery-Only Service,2.63,1.06,0.78,NA,0.0,0.83
2001.0,IL,Delivery-Only Service,0.0,1.71,0.95,NA,1.48,1.29
2001.0,MA,Delivery-Only Service,6.84,4.31,3.49,NA,12.77,4.43
2001.0,MD,Delivery-Only Service,3.23,1.87,1.6,NA,4.15,2.19
2001.0,ME,Delivery-Only Service,7.97,4.59,2.05,NA,22.48,5.06
2001.0,MI,Delivery-Only Service,0.0,0.78,0.59,NA,0.0,0.67
2001.0,MT,Delivery-Only Service,2.39,2.22,0.66,NA,0.0,1.13
2001.0,NH,Delivery-Only Service,0.0,3.04,0.0,NA,0.0,3.04
2001.0,NJ,Delivery-Only Service,4.25,4.11,3.47,NA,4.5,3.86
2001.0,NY,Delivery-Only Service,7.97,5.28,4.24,NA,6.48,5.51
2001.0,OH,Delivery-Only Service,6.11,5.1,1.86,NA,1.31,3.11
2001.0,PA,Delivery-Only Service,7.28,3.3,1.88,NA,12.96,3.95
2001.0,RI,Delivery-Only Service,0.0,3.87,2.67,NA,15.41,4.47
2001.0,TX,Delivery-Only Service,3.68,1.59,0.93,NA,6.53,1.56
2001.0,VA,Delivery-Only Service,2.88,1.72,0.45,NA,1.12,2.22
2001.0,WA,Delivery-Only Service,0.0,0.0,3.66,NA,0.0,3.66
2001.0,US,Delivery-Only Service,6.74,3.44,1.38,NA,3.24,3.15
2000.0,AK,Total Electric Industry,11.45,9.77,7.56,NA,14.17,10.08
2000.0,AL,Total Electric Industry,7.05,6.58,3.87,NA,7.12,5.61
2000.0,AR,Total Electric Industry,7.45,5.93,4.2,NA,6.39,5.77
2000.0,AZ,Total Electric Industry,8.44,7.34,5.27,NA,4.53,7.25
2000.0,CA,Total Electric Industry,10.89,10.25,7.14,NA,4.87,9.47
2000.0,CO,Total Electric Industry,7.31,5.55,4.25,NA,7.77,5.88
2000.0,CT,Total Electric Industry,10.86,9.27,7.32,NA,10.06,9.52
2000.0,DC,Total Electric Industry,8.03,7.55,4.74,NA,6.67,7.52
2000.0,DE,Total Electric Industry,8.54,5.89,3.73,NA,14.19,6.08
2000.0,FL,Total Electric Industry,7.77,6.25,4.84,NA,6.96,6.91
2000.0,GA,Total Electric Industry,7.6,6.5,4.1,NA,8.51,6.21
2000.0,HI,Total Electric Industry,16.41,14.81,11.69,NA,14.76,14.03
2000.0,IA,Total Electric Industry,8.37,6.57,3.89,NA,6.13,5.93
2000.0,ID,Total Electric Industry,5.39,4.24,3.11,NA,4.13,4.17
2000.0,IL,Total Electric Industry,8.83,7.31,4.99,NA,5.63,6.94
2000.0,IN,Total Electric Industry,6.87,5.93,3.81,NA,9.37,5.18
2000.0,KS,Total Electric Industry,7.65,6.25,4.55,NA,7.29,6.27
2000.0,KY,Total Electric Industry,5.47,5.14,3.01,NA,4.4,4.18
2000.0,LA,Total Electric Industry,7.67,7.18,5.0,NA,6.98,6.48
2000.0,MA,Total Electric Industry,10.53,9.13,8.2,NA,15.32,9.49
2000.0,MD,Total Electric Industry,7.95,6.55,4.14,NA,8.89,6.74
2000.0,ME,Total Electric Industry,12.49,10.23,6.89,NA,11.45,9.69
2000.0,MI,Total Electric Industry,8.52,7.9,5.09,NA,10.77,7.11
2000.0,MN,Total Electric Industry,7.52,6.36,4.57,NA,7.6,5.87
2000.0,MO,Total Electric Industry,7.04,5.83,4.43,NA,6.02,6.02
2000.0,MS,Total Electric Industry,6.93,6.41,4.14,NA,8.33,5.85
2000.0,MT,Total Electric Industry,6.49,5.6,3.97,NA,0.68,5.0
2000.0,NC,Total Electric Industry,7.97,6.36,4.58,NA,6.53,6.48
2000.0,ND,Total Electric Industry,6.44,6.08,3.98,NA,4.19,5.44
2000.0,NE,Total Electric Industry,6.53,5.42,3.61,NA,6.1,5.31
2000.0,NH,Total Electric Industry,13.15,10.81,9.17,NA,12.41,11.25
2000.0,NJ,Total Electric Industry,10.27,9.14,8.58,NA,12.11,9.47
2000.0,NM,Total Electric Industry,8.36,7.06,4.69,NA,5.64,6.58
2000.0,NV,Total Electric Industry,7.28,6.74,4.98,NA,4.77,6.17
2000.0,NY,Total Electric Industry,13.97,12.65,5.37,NA,8.99,11.38
2000.0,OH,Total Electric Industry,8.61,7.61,4.37,NA,6.1,6.41
2000.0,OK,Total Electric Industry,7.03,6.14,4.09,NA,5.46,5.88
2000.0,OR,Total Electric Industry,5.88,5.06,3.56,NA,7.1,4.89
2000.0,PA,Total Electric Industry,9.53,7.71,5.63,NA,10.71,7.65
2000.0,RI,Total Electric Industry,11.28,9.5,8.76,NA,25.19,10.18
2000.0,SC,Total Electric Industry,7.58,6.35,3.74,NA,6.29,5.62
2000.0,SD,Total Electric Industry,7.42,6.64,4.49,NA,4.3,6.32
2000.0,TN,Total Electric Industry,6.33,6.28,4.09,NA,8.79,5.58
2000.0,TX,Total Electric Industry,7.96,6.88,4.42,NA,6.77,6.49
2000.0,UT,Total Electric Industry,6.29,5.23,3.35,NA,4.14,4.84
2000.0,VA,Total Electric Industry,7.52,5.65,3.9,NA,5.05,5.94
2000.0,VT,Total Electric Industry,12.3,10.61,7.31,NA,12.2,10.27
2000.0,WA,Total Electric Industry,5.13,4.86,3.3,NA,3.65,4.33
2000.0,WI,Total Electric Industry,7.53,6.03,4.04,NA,7.4,5.71
2000.0,WV,Total Electric Industry,6.27,5.46,3.76,NA,9.88,5.07
2000.0,WY,Total Electric Industry,6.5,5.29,3.36,NA,4.87,4.34
2000.0,US,Total Electric Industry,8.24,7.43,4.64,NA,6.56,6.81
2000.0,AK,Full-Service Providers,11.45,9.77,7.56,NA,14.17,10.08
2000.0,AL,Full-Service Providers,7.05,6.58,3.87,NA,7.12,5.61
2000.0,AR,Full-Service Providers,7.45,5.93,4.2,NA,6.39,5.77
2000.0,AZ,Full-Service Providers,8.44,7.37,5.27,NA,4.53,7.26
2000.0,CA,Full-Service Providers,10.85,10.55,7.22,NA,4.79,9.66
2000.0,CO,Full-Service Providers,7.31,5.55,4.25,NA,7.77,5.88
2000.0,CT,Full-Service Providers,10.86,9.27,7.32,NA,10.06,9.52
2000.0,DC,Full-Service Providers,8.03,7.55,4.74,NA,6.67,7.52
2000.0,DE,Full-Service Providers,8.54,6.12,3.68,NA,14.19,6.17
2000.0,FL,Full-Service Providers,7.77,6.25,4.84,NA,6.96,6.91
2000.0,GA,Full-Service Providers,7.6,6.5,4.1,NA,8.51,6.21
2000.0,HI,Full-Service Providers,16.41,14.81,11.69,NA,14.76,14.03
2000.0,IA,Full-Service Providers,8.37,6.57,3.89,NA,6.13,5.93
2000.0,ID,Full-Service Providers,5.39,4.24,3.11,NA,4.13,4.17
2000.0,IL,Full-Service Providers,8.83,7.53,4.76,NA,5.55,6.99
2000.0,IN,Full-Service Providers,6.87,5.93,3.81,NA,9.37,5.18
2000.0,KS,Full-Service Providers,7.65,6.25,4.55,NA,7.29,6.27
2000.0,KY,Full-Service Providers,5.47,5.14,3.01,NA,4.4,4.18
2000.0,LA,Full-Service Providers,7.67,7.18,5.0,NA,6.98,6.48
2000.0,MA,Full-Service Providers,10.53,9.2,8.27,NA,15.34,9.57
2000.0,MD,Full-Service Providers,7.96,6.55,4.13,NA,8.89,6.74
2000.0,ME,Full-Service Providers,12.92,10.77,7.18,NA,21.7,9.96
2000.0,MI,Full-Service Providers,8.53,7.9,5.1,NA,10.77,7.12
2000.0,MN,Full-Service Providers,7.52,6.36,4.57,NA,7.6,5.87
2000.0,MO,Full-Service Providers,7.04,5.83,4.43,NA,6.02,6.02
2000.0,MS,Full-Service Providers,6.93,6.41,4.14,NA,8.33,5.85
2000.0,MT,Full-Service Providers,6.48,5.7,2.48,NA,7.18,4.74
2000.0,NC,Full-Service Providers,7.97,6.36,4.58,NA,6.53,6.48
2000.0,ND,Full-Service Providers,6.44,6.08,3.98,NA,4.19,5.44
2000.0,NE,Full-Service Providers,6.53,5.42,3.61,NA,6.1,5.31
2000.0,NH,Full-Service Providers,13.14,10.87,9.1,NA,12.41,11.26
2000.0,NJ,Full-Service Providers,10.29,9.23,8.16,NA,11.94,9.47
2000.0,NM,Full-Service Providers,8.36,7.06,4.69,NA,5.64,6.58
2000.0,NV,Full-Service Providers,7.28,6.74,4.98,NA,4.77,6.17
2000.0,NY,Full-Service Providers,14.03,12.54,4.97,NA,8.71,11.23
2000.0,OH,Full-Service Providers,8.61,7.61,4.47,NA,6.1,6.5
2000.0,OK,Full-Service Providers,7.03,6.14,4.09,NA,5.46,5.88
2000.0,OR,Full-Service Providers,5.88,5.06,3.56,NA,7.1,4.89
2000.0,PA,Full-Service Providers,9.35,8.21,5.31,NA,10.6,7.82
2000.0,RI,Full-Service Providers,11.28,9.71,8.7,NA,20.44,10.2
2000.0,SC,Full-Service Providers,7.58,6.35,3.74,NA,6.29,5.62
2000.0,SD,Full-Service Providers,7.42,6.64,4.49,NA,4.3,6.32
2000.0,TN,Full-Service Providers,6.33,6.28,4.09,NA,8.79,5.58
2000.0,TX,Full-Service Providers,7.96,6.88,4.42,NA,6.77,6.49
2000.0,UT,Full-Service Providers,6.29,5.23,3.35,NA,4.14,4.84
2000.0,VA,Full-Service Providers,7.52,5.65,3.9,NA,5.05,5.94
2000.0,VT,Full-Service Providers,12.3,10.61,7.31,NA,12.2,10.27
2000.0,WA,Full-Service Providers,5.13,4.86,3.42,NA,3.65,4.41
2000.0,WI,Full-Service Providers,7.53,6.03,4.04,NA,7.4,5.71
2000.0,WV,Full-Service Providers,6.27,5.46,3.76,NA,9.88,5.07
2000.0,WY,Full-Service Providers,6.5,5.29,3.36,NA,4.87,4.34
2000.0,US,Full-Service Providers,8.21,7.36,4.57,NA,6.48,6.78
2000.0,AZ,Restructured Retail Service Providers,0.0,3.68,0.0,NA,0.0,3.68
2000.0,CA,Restructured Retail Service Providers,13.64,7.82,6.78,NA,9.36,7.63
2000.0,DE,Restructured Retail Service Providers,5.29,3.71,5.42,NA,0.0,4.08
2000.0,IL,Restructured Retail Service Providers,0.0,5.49,6.92,NA,0.0,6.28
2000.0,MA,Restructured Retail Service Providers,11.39,8.39,7.11,NA,14.83,8.15
2000.0,MD,Restructured Retail Service Providers,4.86,8.81,0.0,NA,0.0,8.52
2000.0,ME,Restructured Retail Service Providers,12.27,8.47,6.59,NA,9.56,9.39
2000.0,MI,Restructured Retail Service Providers,6.22,5.62,4.91,NA,0.0,5.03
2000.0,MT,Restructured Retail Service Providers,11.05,4.58,8.02,NA,0.0,7.49
2000.0,NH,Restructured Retail Service Providers,14.59,9.26,22.46,NA,0.0,10.72
2000.0,NJ,Restructured Retail Service Providers,9.53,8.71,13.82,NA,0.0,9.41
2000.0,NM,Restructured Retail Service Providers,2.82,2.82,2.81,NA,0.0,2.81
2000.0,NY,Restructured Retail Service Providers,12.3,13.06,9.41,NA,10.63,12.38
2000.0,OH,Restructured Retail Service Providers,0.0,0.0,2.71,NA,0.0,2.71
2000.0,PA,Restructured Retail Service Providers,11.69,6.95,6.27,NA,10.96,7.18
2000.0,RI,Restructured Retail Service Providers,0.0,5.11,12.98,NA,48.98,9.19
2000.0,WA,Restructured Retail Service Providers,0.0,0.0,2.19,NA,0.0,2.19
2000.0,US,Restructured Retail Service Providers,12.07,8.65,6.24,NA,11.42,7.97
2000.0,AZ,Energy-Only Providers,0.0,3.68,0.0,NA,0.0,3.68
2000.0,CA,Energy-Only Providers,12.27,9.1,8.87,NA,8.44,9.15
2000.0,DE,Energy-Only Providers,5.2,3.42,3.52,NA,0.0,3.44
2000.0,IL,Energy-Only Providers,0.0,4.11,4.27,NA,0.0,4.19
2000.0,MA,Energy-Only Providers,4.44,3.56,3.76,NA,1.69,3.6
2000.0,MD,Energy-Only Providers,4.21,6.39,0.0,NA,0.0,5.06
2000.0,ME,Energy-Only Providers,4.07,4.51,4.26,NA,4.33,4.22
2000.0,MI,Energy-Only Providers,6.22,4.09,4.06,NA,0.0,4.1
2000.0,MT,Energy-Only Providers,2.42,2.38,7.5,NA,0.0,6.68
2000.0,NH,Energy-Only Providers,3.08,2.68,2.36,NA,0.0,2.7
2000.0,NJ,Energy-Only Providers,4.81,4.33,4.11,NA,0.0,4.34
2000.0,NM,Energy-Only Providers,2.82,2.82,2.81,NA,0.0,2.81
2000.0,NY,Energy-Only Providers,6.13,7.29,4.86,NA,3.65,6.67
2000.0,OH,Energy-Only Providers,0.0,0.0,2.51,NA,0.0,2.51
2000.0,PA,Energy-Only Providers,4.54,4.31,3.95,NA,5.33,4.19
2000.0,RI,Energy-Only Providers,0.0,3.07,3.2,NA,3.44,3.11
2000.0,WA,Energy-Only Providers,0.0,0.0,2.14,NA,0.0,2.14
2000.0,US,Energy-Only Providers,5.69,5.84,5.1,NA,4.47,5.5
2000.0,CA,Delivery-Only Service,1.36,-1.28,-2.09,NA,0.92,-1.52
2000.0,DE,Delivery-Only Service,0.09,0.3,1.9,NA,0.0,0.64
2000.0,IL,Delivery-Only Service,0.0,1.38,2.65,NA,0.0,2.09
2000.0,MA,Delivery-Only Service,6.94,4.83,3.34,NA,13.14,4.55
2000.0,MD,Delivery-Only Service,0.66,2.42,0.0,NA,0.0,3.46
2000.0,ME,Delivery-Only Service,8.2,3.96,2.34,NA,5.22,5.18
2000.0,MI,Delivery-Only Service,0.0,1.53,0.85,NA,0.0,0.93
2000.0,MT,Delivery-Only Service,8.63,2.2,0.52,NA,0.0,0.81
2000.0,NH,Delivery-Only Service,11.51,6.58,20.1,NA,0.0,8.03
2000.0,NJ,Delivery-Only Service,4.72,4.38,9.71,NA,0.0,5.07
2000.0,NY,Delivery-Only Service,6.18,5.77,4.55,NA,6.98,5.71
2000.0,OH,Delivery-Only Service,0.0,0.0,0.19,NA,0.0,0.19
2000.0,PA,Delivery-Only Service,7.15,2.64,2.32,NA,5.62,2.99
2000.0,RI,Delivery-Only Service,0.0,2.04,9.77,NA,45.54,6.08
2000.0,WA,Delivery-Only Service,0.0,0.0,0.05,NA,0.0,0.05
2000.0,US,Delivery-Only Service,6.37,2.81,1.14,NA,6.95,2.47
1999.0,AK,Total Electric Industry,11.16,9.2,7.32,NA,14.16,9.78
1999.0,AL,Total Electric Industry,7.03,6.54,3.82,NA,7.02,5.54
1999.0,AR,Total Electric Industry,7.43,5.82,4.12,NA,6.26,5.68
1999.0,AZ,Total Electric Industry,8.53,7.51,5.04,NA,4.66,7.23
1999.0,CA,Total Electric Industry,10.64,9.44,6.27,NA,4.15,8.75
1999.0,CO,Total Electric Industry,7.38,5.61,4.38,NA,8.23,5.95
1999.0,CT,Total Electric Industry,11.46,9.69,7.42,NA,10.93,9.96
1999.0,DC,Total Electric Industry,8.0,7.47,4.59,NA,6.55,7.45
1999.0,DE,Total Electric Industry,9.17,7.39,4.71,NA,13.24,7.1
1999.0,FL,Total Electric Industry,7.73,6.22,4.77,NA,6.61,6.85
1999.0,GA,Total Electric Industry,7.56,6.67,4.15,NA,8.47,6.24
1999.0,HI,Total Electric Industry,14.3,12.74,9.7,NA,12.66,11.97
1999.0,IA,Total Electric Industry,8.35,6.45,3.89,NA,6.3,5.93
1999.0,ID,Total Electric Industry,5.26,4.2,2.63,NA,4.47,3.89
1999.0,IL,Total Electric Industry,8.83,7.38,4.99,NA,5.95,6.96
1999.0,IN,Total Electric Industry,6.96,6.05,3.89,NA,9.7,5.29
1999.0,KS,Total Electric Industry,7.64,6.25,4.47,NA,8.91,6.22
1999.0,KY,Total Electric Industry,5.58,5.27,2.99,NA,4.55,4.17
1999.0,LA,Total Electric Industry,7.12,6.59,4.25,NA,6.2,5.81
1999.0,MA,Total Electric Industry,10.09,8.64,7.53,NA,13.73,8.99
1999.0,MD,Total Electric Industry,8.39,6.82,4.26,NA,8.77,7.04
1999.0,ME,Total Electric Industry,13.07,10.51,6.42,NA,24.29,9.77
1999.0,MI,Total Electric Industry,8.73,7.85,5.03,NA,10.17,7.12
1999.0,MN,Total Electric Industry,7.41,6.31,4.56,NA,7.49,5.83
1999.0,MO,Total Electric Industry,7.12,5.96,4.38,NA,6.26,6.06
1999.0,MS,Total Electric Industry,6.75,6.19,4.02,NA,7.93,5.65
1999.0,MT,Total Electric Industry,6.78,6.35,2.74,NA,6.34,4.77
1999.0,NC,Total Electric Industry,7.99,6.33,4.57,NA,6.74,6.44
1999.0,ND,Total Electric Industry,6.5,6.19,4.04,NA,4.23,5.49
1999.0,NE,Total Electric Industry,6.52,5.44,3.57,NA,6.47,5.31
1999.0,NH,Total Electric Industry,13.64,11.18,9.19,NA,12.78,11.6
1999.0,NJ,Total Electric Industry,11.4,9.73,7.67,NA,17.43,9.98
1999.0,NM,Total Electric Industry,8.62,7.52,4.24,NA,5.76,6.57
1999.0,NV,Total Electric Industry,7.13,6.66,4.77,NA,3.94,5.93
1999.0,NY,Total Electric Industry,13.23,10.11,4.74,NA,8.74,9.95
1999.0,OH,Total Electric Industry,8.68,7.67,4.33,NA,5.97,6.4
1999.0,OK,Total Electric Industry,6.6,5.58,3.6,NA,4.8,5.37
1999.0,OR,Total Electric Industry,5.75,4.94,3.48,NA,6.68,4.83
1999.0,PA,Total Electric Industry,8.86,6.53,4.71,NA,9.63,6.71
1999.0,RI,Total Electric Industry,10.12,7.73,7.31,NA,11.2,8.62
1999.0,SC,Total Electric Industry,7.55,6.3,3.72,NA,5.98,5.57
1999.0,SD,Total Electric Industry,7.42,6.7,4.55,NA,4.17,6.35
1999.0,TN,Total Electric Industry,6.34,6.29,4.19,NA,8.71,5.63
1999.0,TX,Total Electric Industry,7.55,6.52,3.97,NA,6.36,6.04
1999.0,UT,Total Electric Industry,6.27,5.29,3.36,NA,4.21,4.86
1999.0,VA,Total Electric Industry,7.48,5.55,3.84,NA,5.0,5.86
1999.0,VT,Total Electric Industry,12.17,10.67,7.35,NA,13.32,10.28
1999.0,WA,Total Electric Industry,5.1,4.86,2.65,NA,3.66,4.01
1999.0,WI,Total Electric Industry,7.31,5.88,3.89,NA,7.11,5.53
1999.0,WV,Total Electric Industry,6.27,5.53,3.8,NA,9.1,5.09
1999.0,WY,Total Electric Industry,6.34,5.28,3.34,NA,5.27,4.3
1999.0,US,Total Electric Industry,8.16,7.26,4.43,NA,6.35,6.64
1999.0,AK,Full-Service Providers,11.16,9.2,7.32,NA,14.16,9.78
1999.0,AL,Full-Service Providers,7.03,6.54,3.82,NA,7.02,5.54
1999.0,AR,Full-Service Providers,7.43,5.82,4.12,NA,6.26,5.68
1999.0,AZ,Full-Service Providers,8.53,7.51,5.04,NA,4.66,7.23
1999.0,CA,Full-Service Providers,10.71,10.05,7.16,NA,4.16,9.34
1999.0,CO,Full-Service Providers,7.38,5.61,4.38,NA,8.23,5.95
1999.0,CT,Full-Service Providers,11.46,9.69,7.42,NA,10.93,9.96
1999.0,DC,Full-Service Providers,8.0,7.47,4.59,NA,6.55,7.45
1999.0,DE,Full-Service Providers,9.17,7.39,4.73,NA,13.24,7.12
1999.0,FL,Full-Service Providers,7.73,6.22,4.77,NA,6.61,6.85
1999.0,GA,Full-Service Providers,7.56,6.67,4.15,NA,8.47,6.24
1999.0,HI,Full-Service Providers,14.3,12.74,9.7,NA,12.66,11.97
1999.0,IA,Full-Service Providers,8.35,6.45,3.89,NA,6.3,5.93
1999.0,ID,Full-Service Providers,5.26,4.2,2.74,NA,4.47,3.98
1999.0,IL,Full-Service Providers,8.83,7.39,5.02,NA,5.95,6.98
1999.0,IN,Full-Service Providers,6.96,6.05,3.89,NA,9.7,5.29
1999.0,KS,Full-Service Providers,7.64,6.25,4.47,NA,8.91,6.22
1999.0,KY,Full-Service Providers,5.58,5.27,2.99,NA,4.55,4.17
1999.0,LA,Full-Service Providers,7.12,6.59,4.25,NA,6.2,5.81
1999.0,MA,Full-Service Providers,10.09,8.9,7.75,NA,13.73,9.16
1999.0,MD,Full-Service Providers,8.39,6.82,4.26,NA,8.77,7.04
1999.0,ME,Full-Service Providers,13.07,10.51,6.42,NA,24.29,9.77
